business_id,date,description,result,score,type
434474,20140424,,,100,routine
434474,20160118,,,100,routine
434474,20160113,,,100,routine
511470,20130821,,,93,routine
511470,20121002,,,96,routine
511470,20120913,,,98,routine
511470,20140730,,,90,routine
511470,20150908,,,,followup
511470,20150831,,,90,routine
511470,20150407,,,90,routine
511470,20160115,,,90,routine
292715,20131211,,,98,routine
292715,20130710,,,,followup
292715,20130701,,,91,routine
292715,20150302,,,94,routine
292715,20140825,,,,followup
292715,20140729,,,92,routine
292715,20160115,,,,followup
292715,20160112,,,96,routine
292715,20160112,,,,followup
292715,20160108,,,,routine
97054,20131223,,,100,routine
97054,20131219,,,,routine
97054,20120911,,,100,routine
97054,20151210,,,96,routine
97054,20141229,,,97,routine
97054,20131223,,,,routine
97054,20160115,,,,followup
64615,20150403,,,93,routine
64615,20141215,,,,followup
64615,20141125,,,,followup
64615,20160115,,,93,routine
64615,20130325,,,96,routine
64615,20121010,,,94,routine
64615,20120824,,,,followup
64615,20141105,,,90,routine
973286,20150921,,,97,routine
973286,20160115,,,100,routine
409309,20130327,,,98,routine
409309,20120224,,,96,routine
409309,20151209,,,,followup
409309,20151203,,,85,routine
409309,20140919,,,97,routine
409309,20160115,,,,followup
149980,20130325,,,97,routine
149980,20150902,,,95,routine
149980,20141217,,,96,routine
149980,20140130,,,96,routine
149980,20160115,,,95,routine
587643,20140304,,,94,routine
587643,20150115,,,,followup
587643,20150107,,,99,routine
587643,20140305,,,,followup
587643,20160115,,,100,routine
587643,20160115,,,,followup
587643,20160114,,,,routine
414965,20131031,,,100,routine
414965,20130320,,,99,routine
414965,20120713,,,98,routine
414965,20150519,,,95,routine
414965,20140926,,,99,routine
414965,20140417,,,98,routine
414965,20160115,,,97,routine
532362,20131125,,,96,routine
532362,20130627,,,91,routine
532362,20140429,,,100,routine
532362,20150911,,,97,routine
532362,20150403,,,99,routine
532362,20141014,,,99,routine
532362,20160115,,,95,routine
580125,20141201,,,98,routine
580125,20141001,,,100,routine
580125,20150512,,,,followup
580125,20150424,,,94,routine
580125,20150108,,,,followup
580125,20160115,,,,routine
582235,20150521,,,99,routine
582235,20150217,,,94,routine
582235,20150109,,,100,routine
582235,20160115,,,96,routine
247906,20130605,,,97,routine
247906,20151216,,,100,routine
247906,20141029,,,,followup
247906,20141001,,,98,routine
247906,20160115,,,,followup
247906,20160113,,,,followup
458422,20131217,,,94,routine
458422,20131105,,,100,routine
458422,20150105,,,,followup
458422,20141231,,,94,routine
458422,20140617,,,,followup
458422,20150901,,,94,routine
458422,20160115,,,,followup
458422,20160113,,,97,routine
973140,20151216,,,93,routine
973140,20151021,,,,followup
973140,20150818,,,95,routine
973140,20160115,,,,followup
577650,20141202,,,100,routine
577650,20141202,,,,followup
577650,20140527,,,97,routine
577650,20140314,,,100,routine
577650,20151222,,,,followup
577650,20151215,,,95,routine
577650,20150817,,,,followup
577650,20160115,,,,followup
577650,20160105,,,,followup
596983,20141218,,,99,routine
596983,20140314,,,100,routine
596983,20131211,,,,routine
596983,20160114,,,99,routine
591159,20141217,,,96,routine
591159,20140108,,,99,routine
591159,20130321,,,98,routine
591159,20160114,,,100,routine
157633,20120508,,,,followup
157633,20150129,,,96,routine
157633,20140124,,,95,routine
157633,20130123,,,97,routine
157633,20160114,,,96,routine
570788,20150224,,,,followup
570788,20150211,,,90,routine
570788,20140318,,,98,routine
570788,20160114,,,98,routine
570788,20160106,,,,routine
587746,20150108,,,99,routine
587746,20140124,,,100,routine
587746,20130402,,,99,routine
587746,20160114,,,100,routine
527349,20130528,,,,followup
527349,20130523,,,,followup
527349,20130423,,,93,routine
527349,20150304,,,,followup
527349,20150225,,,96,routine
527349,20140409,,,98,routine
527349,20160114,,,96,routine
596681,20150108,,,99,routine
596681,20140319,,,99,routine
596681,20130314,,,98,routine
596681,20160114,,,100,routine
567252,20150122,,,98,routine
567252,20140122,,,97,routine
567252,20130402,,,97,routine
567252,20160114,,,100,routine
110076,20130515,,,96,routine
110076,20121115,,,,followup
110076,20150326,,,93,routine
110076,20140820,,,96,routine
110076,20140205,,,93,routine
110076,20160114,,,,followup
110076,20160106,,,90,routine
330300,20130822,,,99,routine
330300,20130716,,,,routine
330300,20130103,,,96,routine
330300,20140225,,,100,routine
330300,20150715,,,98,routine
330300,20141120,,,100,routine
330300,20141107,,,,routine
330300,20160114,,,99,routine
138843,20130403,,,97,routine
138843,20120815,,,,routine
138843,20150115,,,97,routine
138843,20140226,,,,followup
138843,20140207,,,98,routine
138843,20160114,,,99,routine
576774,20141217,,,98,routine
576774,20140314,,,100,routine
576774,20130402,,,98,routine
576774,20160114,,,99,routine
576774,20160114,,,,followup
138841,20140207,,,96,routine
138841,20130416,,,96,routine
138841,20120112,,,,routine
138841,20140226,,,,followup
138841,20151001,,,99,routine
138841,20150120,,,,followup
138841,20150113,,,98,routine
138841,20160114,,,99,routine
75210,20130924,,,95,routine
75210,20130318,,,98,routine
75210,20120711,,,98,routine
75210,20150220,,,96,routine
75210,20140507,,,,followup
75210,20140430,,,98,routine
75210,20160114,,,99,routine
75210,20160114,,,,followup
76022,20130118,,,96,routine
76022,20120613,,,98,routine
76022,20150423,,,98,routine
76022,20140611,,,97,routine
76022,20131014,,,99,routine
76022,20160114,,,,followup
591255,20141229,,,100,routine
591255,20140323,,,99,routine
591255,20130430,,,99,routine
591255,20160114,,,100,routine
207690,20130607,,,,followup
207690,20130528,,,92,routine
207690,20150409,,,94,routine
207690,20140815,,,93,routine
207690,20140107,,,95,routine
207690,20160114,,,90,routine
587865,20150115,,,100,routine
587865,20150115,,,,followup
587865,20150112,,,,routine
587865,20140218,,,99,routine
587865,20160114,,,,followup
587865,20160112,,,96,routine
600865,20141217,,,94,routine
600865,20131218,,,97,routine
600865,20130314,,,98,routine
600865,20160114,,,98,routine
337220,20130718,,,,routine
337220,20120411,,,100,routine
337220,20110405,,,100,routine
337220,20151125,,,100,routine
337220,20141112,,,100,routine
337220,20130718,,,99,routine
337220,20160114,,,,followup
342012,20130404,,,95,routine
342012,20120331,,,97,routine
342012,20110502,,,94,routine
342012,20140428,,,,followup
342012,20151204,,,95,routine
342012,20140911,,,,followup
342012,20140801,,,92,routine
342012,20160114,,,98,routine
312422,20130225,,,96,routine
312422,20120426,,,98,routine
312422,20111130,,,100,routine
312422,20151016,,,,routine
312422,20141203,,,98,routine
312422,20140224,,,97,routine
312422,20160114,,,,followup
605310,20150211,,,100,routine
605310,20140103,,,100,routine
605310,20130520,,,100,routine
605310,20160114,,,100,routine
498810,20130607,,,100,routine
498810,20130607,,,98,routine
498810,20130607,,,,routine
498810,20121116,,,95,routine
498810,20121116,,,,routine
498810,20120514,,,,followup
498810,20150325,,,99,routine
498810,20150325,,,,routine
498810,20140805,,,98,routine
498810,20140805,,,,routine
498810,20140226,,,100,routine
498810,20140226,,,,routine
498810,20160114,,,100,routine
498810,20160114,,,98,routine
498810,20160114,,,97,routine
586682,20150219,,,97,routine
586682,20140320,,,97,routine
586682,20160114,,,98,routine
590426,20140528,,,91,routine
590426,20150220,,,96,routine
590426,20140619,,,,followup
590426,20140616,,,,followup
590426,20160114,,,95,routine
590271,20150225,,,,followup
590271,20150213,,,98,routine
590271,20141120,,,100,routine
590271,20160114,,,100,routine
608204,20150430,,,93,routine
608204,20150129,,,95,routine
608204,20160114,,,96,routine
608204,20160114,,,,followup
574832,20151130,,,,routine
574832,20141217,,,96,routine
574832,20131211,,,99,routine
574832,20160114,,,100,routine
574832,20160114,,,,followup
585020,20140617,,,100,routine
585020,20151025,,,95,routine
585020,20150815,,,98,routine
585020,20150106,,,100,routine
585020,20160114,,,100,routine
571525,20140703,,,100,routine
571525,20150213,,,97,routine
571525,20150306,,,,followup
571525,20150305,,,,followup
571525,20160114,,,97,routine
326149,20150213,,,,followup
326149,20150116,,,100,routine
326149,20131206,,,100,routine
326149,20160114,,,99,routine
565976,20150807,,,,followup
565976,20150731,,,93,routine
565976,20141208,,,99,routine
565976,20160114,,,99,routine
565976,20160114,,,,followup
565976,20160113,,,,routine
383934,20150121,,,100,routine
383934,20140210,,,100,routine
383934,20130722,,,100,routine
383934,20160114,,,99,routine
505724,20130710,,,100,routine
505724,20150226,,,,followup
505724,20150224,,,100,routine
505724,20150224,,,,followup
505724,20140418,,,97,routine
505724,20160114,,,94,routine
569173,20150408,,,100,routine
569173,20140611,,,,followup
569173,20140502,,,94,routine
569173,20160114,,,96,routine
140712,20140206,,,97,routine
140712,20120705,,,,routine
140712,20150128,,,98,routine
140712,20140206,,,,routine
140712,20130429,,,99,routine
140712,20160113,,,96,routine
138819,20140207,,,98,routine
138819,20130617,,,94,routine
138819,20120910,,,,routine
138819,20151223,,,92,routine
138819,20150203,,,99,routine
138819,20141124,,,94,routine
138819,20160113,,,99,routine
138819,20160113,,,,followup
401842,20130226,,,98,routine
401842,20121003,,,97,routine
401842,20150210,,,97,routine
401842,20140407,,,96,routine
401842,20131028,,,99,routine
401842,20160113,,,96,routine
322969,20130622,,,98,routine
322969,20120214,,,,routine
322969,20111007,,,,routine
322969,20150123,,,100,routine
322969,20140711,,,98,routine
322969,20140619,,,100,routine
322969,20160113,,,98,routine
175926,20140113,,,98,routine
175926,20130523,,,98,routine
175926,20121106,,,99,routine
175926,20140618,,,97,routine
175926,20150827,,,97,routine
175926,20141023,,,,followup
175926,20141014,,,96,routine
175926,20160113,,,97,routine
321136,20130622,,,97,routine
321136,20120214,,,,routine
321136,20110719,,,,routine
321136,20150123,,,100,routine
321136,20140711,,,100,routine
321136,20140619,,,100,routine
321136,20160113,,,100,routine
303306,20130410,,,95,routine
303306,20120423,,,94,routine
303306,20111213,,,93,routine
303306,20150209,,,,followup
303306,20150203,,,92,routine
303306,20140211,,,95,routine
303306,20160113,,,95,routine
308946,20130503,,,,followup
308946,20130311,,,98,routine
308946,20120823,,,97,routine
308946,20141226,,,98,routine
308946,20140313,,,100,routine
308946,20151008,,,100,routine
308946,20150619,,,100,routine
308946,20150106,,,,followup
308946,20160113,,,,followup
522201,20130624,,,96,routine
522201,20121219,,,98,routine
522201,20120719,,,,followup
522201,20150220,,,96,routine
522201,20140327,,,,followup
522201,20140324,,,92,routine
522201,20160113,,,97,routine
501447,20130305,,,100,routine
501447,20130305,,,,routine
501447,20120419,,,98,routine
501447,20120419,,,,routine
501447,20150309,,,98,routine
501447,20150309,,,,routine
501447,20140724,,,100,routine
501447,20140724,,,,routine
501447,20131107,,,100,routine
501447,20131107,,,,routine
501447,20160113,,,100,routine
501447,20160113,,,98,routine
570049,20151022,,,90,routine
570049,20150217,,,95,routine
570049,20140728,,,95,routine
570049,20160113,,,100,routine
570049,20160113,,,,followup
153721,20140128,,,100,routine
153721,20130530,,,98,routine
153721,20130111,,,96,routine
153721,20141118,,,95,routine
153721,20150616,,,92,routine
153721,20141202,,,,followup
153721,20141119,,,,followup
153721,20160113,,,,followup
153721,20160104,,,90,routine
536411,20130722,,,95,routine
536411,20130308,,,,followup
536411,20130226,,,93,routine
536411,20140630,,,95,routine
536411,20140225,,,95,routine
536411,20150807,,,,followup
536411,20150804,,,91,routine
536411,20141226,,,91,routine
536411,20160113,,,,followup
536411,20160105,,,91,routine
418790,20130807,,,97,routine
418790,20130131,,,98,routine
418790,20120308,,,,followup
418790,20150508,,,96,routine
418790,20141203,,,96,routine
418790,20140310,,,97,routine
418790,20160113,,,98,routine
178009,20130423,,,96,routine
178009,20121011,,,99,routine
178009,20121011,,,,followup
178009,20121011,,,,routine
178009,20150813,,,95,routine
178009,20141120,,,93,routine
178009,20140110,,,98,routine
178009,20160113,,,98,routine
178009,20160113,,,,followup
410744,20130617,,,100,routine
410744,20121220,,,100,routine
410744,20120607,,,98,routine
410744,20150127,,,98,routine
410744,20140908,,,,followup
410744,20140505,,,96,routine
410744,20160113,,,98,routine
106236,20130116,,,96,routine
106236,20110414,,,95,routine
106236,20110309,,,,followup
106236,20150515,,,,followup
106236,20150428,,,90,routine
106236,20140611,,,95,routine
106236,20160113,,,98,routine
498470,20130213,,,97,routine
498470,20121030,,,94,routine
498470,20150209,,,96,routine
498470,20140717,,,92,routine
498470,20131217,,,96,routine
498470,20160113,,,94,routine
484405,20120927,,,,routine
484405,20120214,,,,routine
484405,20150123,,,100,routine
484405,20140619,,,100,routine
484405,20130622,,,97,routine
484405,20160113,,,99,routine
418184,20130723,,,,followup
418184,20130709,,,,followup
418184,20130628,,,92,routine
418184,20150211,,,,followup
418184,20150204,,,94,routine
418184,20140404,,,95,routine
418184,20160113,,,,followup
418184,20151230,,,94,routine
526783,20130320,,,96,routine
526783,20120222,,,,routine
526783,20110120,,,,routine
526783,20150114,,,98,routine
526783,20140407,,,98,routine
526783,20140407,,,,followup
526783,20140404,,,,routine
526783,20160113,,,97,routine
500759,20130621,,,100,routine
500759,20120801,,,99,routine
500759,20120227,,,98,routine
500759,20150402,,,97,routine
500759,20140325,,,100,routine
500759,20130925,,,96,routine
500759,20160113,,,99,routine
371709,20131204,,,99,routine
371709,20131204,,,92,routine
371709,20130627,,,,followup
371709,20130606,,,,followup
371709,20150212,,,98,routine
371709,20150212,,,97,routine
371709,20150212,,,,routine
371709,20140710,,,,followup
371709,20140703,,,90,routine
371709,20140703,,,,routine
371709,20160113,,,97,routine
371709,20160113,,,96,routine
371709,20160113,,,,routine
371709,20160113,,,,routine
565993,20150417,,,97,routine
565993,20140924,,,98,routine
565993,20131220,,,,followup
565993,20160113,,,97,routine
609435,20150218,,,100,routine
609435,20160113,,,,routine
973302,20151125,,,100,routine
973302,20160113,,,,followup
973302,20160106,,,97,routine
88613,20130927,,,98,routine
88613,20141112,,,94,routine
88613,20140212,,,99,routine
88613,20150915,,,,followup
88613,20150814,,,93,routine
88613,20141119,,,,followup
88613,20160113,,,,followup
597005,20150810,,,91,routine
597005,20150112,,,95,routine
597005,20160113,,,91,routine
596309,20150120,,,97,routine
596309,20150113,,,,routine
596309,20160113,,,97,routine
596309,20160107,,,97,routine
595162,20140602,,,91,routine
595162,20150428,,,,followup
595162,20150421,,,,followup
595162,20150304,,,90,routine
595162,20160113,,,90,routine
583572,20140429,,,97,routine
583572,20150121,,,100,routine
583572,20140814,,,,followup
583572,20140811,,,98,routine
583572,20160113,,,,followup
583572,20160112,,,97,routine
594924,20140523,,,92,routine
594924,20150323,,,98,routine
594924,20150302,,,,routine
594924,20150219,,,,routine
594924,20160113,,,,followup
593294,20150310,,,91,routine
593294,20150310,,,93,routine
593294,20140910,,,95,routine
593294,20140819,,,98,routine
593294,20160113,,,94,routine
593294,20160113,,,,followup
560352,20140321,,,98,routine
560352,20150924,,,95,routine
560352,20150316,,,96,routine
560352,20140521,,,98,routine
560352,20160113,,,97,routine
230896,20131119,,,98,routine
230896,20140224,,,,followup
230896,20140213,,,92,routine
230896,20150714,,,90,routine
230896,20150709,,,,routine
230896,20140911,,,98,routine
230896,20160113,,,94,routine
973146,20150729,,,97,routine
973146,20160113,,,97,routine
258180,20131009,,,97,routine
258180,20140701,,,,followup
258180,20140610,,,,followup
258180,20150324,,,95,routine
258180,20150116,,,,followup
258180,20141121,,,96,routine
258180,20160113,,,95,routine
596740,20150107,,,100,routine
596740,20140116,,,98,routine
596740,20130402,,,100,routine
596740,20160112,,,99,routine
487994,20131015,,,,followup
487994,20130213,,,,followup
487994,20130122,,,91,routine
487994,20141112,,,90,routine
487994,20140508,,,,followup
487994,20140410,,,,followup
487994,20150619,,,93,routine
487994,20150608,,,,followup
487994,20150608,,,,followup
487994,20150120,,,,followup
487994,20160112,,,93,routine
275314,20131107,,,96,routine
275314,20130326,,,100,routine
275314,20121016,,,98,routine
275314,20150527,,,,followup
275314,20150521,,,97,routine
275314,20140815,,,96,routine
275314,20160112,,,97,routine
81670,20130304,,,97,routine
81670,20121109,,,97,routine
81670,20150304,,,97,routine
81670,20140912,,,98,routine
81670,20140124,,,94,routine
81670,20160112,,,96,routine
144773,20130416,,,92,routine
144773,20150304,,,100,routine
144773,20140204,,,100,routine
144773,20130425,,,,followup
144773,20160112,,,100,routine
270240,20130912,,,98,routine
270240,20130226,,,98,routine
270240,20120801,,,97,routine
270240,20150319,,,98,routine
270240,20140922,,,99,routine
270240,20140214,,,96,routine
270240,20140214,,,,followup
270240,20160112,,,99,routine
90557,20130115,,,96,routine
90557,20120427,,,,followup
90557,20120425,,,92,routine
90557,20150128,,,,followup
90557,20150127,,,98,routine
90557,20150127,,,,followup
90557,20140325,,,98,routine
90557,20160112,,,98,routine
64137,20140206,,,,followup
64137,20140123,,,95,routine
64137,20130529,,,,followup
64137,20141125,,,91,routine
64137,20140626,,,96,routine
64137,20150901,,,96,routine
64137,20150204,,,,followup
64137,20150123,,,,followup
64137,20160112,,,96,routine
103760,20130822,,,96,routine
103760,20130228,,,,routine
103760,20120419,,,96,routine
103760,20150224,,,,followup
103760,20150209,,,93,routine
103760,20140407,,,95,routine
103760,20160112,,,97,routine
90051,20131023,,,,followup
90051,20130911,,,91,routine
90051,20130103,,,95,routine
90051,20150709,,,92,routine
90051,20140821,,,,followup
90051,20140811,,,90,routine
90051,20160112,,,90,routine
312357,20121108,,,100,routine
312357,20111208,,,99,routine
312357,20150324,,,99,routine
312357,20140421,,,97,routine
312357,20130617,,,100,routine
312357,20160112,,,99,routine
270888,20131001,,,95,routine
270888,20130408,,,95,routine
270888,20120912,,,97,routine
270888,20150303,,,,followup
270888,20150225,,,96,routine
270888,20150225,,,95,routine
270888,20140507,,,99,routine
270888,20140507,,,99,routine
270888,20160112,,,98,routine
270888,20160112,,,91,routine
479940,20140102,,,96,routine
479940,20130607,,,97,routine
479940,20130124,,,98,routine
479940,20130124,,,,followup
479940,20141103,,,,followup
479940,20150311,,,97,routine
479940,20141126,,,,followup
479940,20141104,,,,followup
479940,20160112,,,95,routine
112792,20140117,,,,followup
112792,20131120,,,90,routine
112792,20150402,,,97,routine
112792,20140825,,,92,routine
112792,20140207,,,,followup
112792,20160112,,,97,routine
350058,20131112,,,,followup
350058,20131105,,,97,routine
350058,20130315,,,,followup
350058,20150616,,,98,routine
350058,20150206,,,94,routine
350058,20140501,,,94,routine
350058,20160112,,,90,routine
350058,20160112,,,,followup
350058,20160105,,,,routine
358104,20120925,,,,routine
358104,20120110,,,100,routine
358104,20150130,,,98,routine
358104,20140304,,,99,routine
358104,20130402,,,98,routine
358104,20160112,,,86,routine
261290,20120406,,,99,routine
261290,20110317,,,100,routine
261290,20151125,,,98,routine
261290,20141112,,,100,routine
261290,20130718,,,99,routine
261290,20160112,,,,followup
151795,20130619,,,96,routine
151795,20120814,,,98,routine
151795,20150827,,,98,routine
151795,20141216,,,96,routine
151795,20141216,,,,followup
151795,20140129,,,91,routine
151795,20160112,,,96,routine
448956,20130222,,,,followup
448956,20130215,,,90,routine
448956,20150226,,,93,routine
448956,20140619,,,92,routine
448956,20130917,,,94,routine
448956,20160112,,,,followup
448956,20160106,,,90,routine
313736,20130617,,,96,routine
313736,20121113,,,,followup
313736,20121107,,,93,routine
313736,20140304,,,,followup
313736,20150326,,,97,routine
313736,20141103,,,,followup
313736,20141028,,,93,routine
313736,20160112,,,96,routine
245785,20131113,,,,followup
245785,20131104,,,92,routine
245785,20130214,,,100,routine
245785,20140819,,,,followup
245785,20140807,,,94,routine
245785,20150604,,,,followup
245785,20150521,,,,followup
245785,20150407,,,95,routine
245785,20160112,,,96,routine
468540,20131121,,,99,routine
468540,20120904,,,,followup
468540,20120730,,,96,routine
468540,20141210,,,96,routine
468540,20150306,,,,followup
468540,20150218,,,92,routine
468540,20141218,,,,followup
468540,20160112,,,100,routine
164465,20140121,,,98,routine
164465,20130404,,,97,routine
164465,20120705,,,95,routine
164465,20141028,,,93,routine
164465,20150903,,,95,routine
164465,20141229,,,,followup
164465,20141120,,,,followup
164465,20160112,,,95,routine
64641,20150304,,,94,routine
64641,20140904,,,93,routine
64641,20131224,,,,followup
64641,20160112,,,94,routine
64641,20131104,,,93,routine
64641,20130214,,,92,routine
570005,20150303,,,99,routine
570005,20140305,,,100,routine
570005,20130510,,,100,routine
570005,20130510,,,,routine
570005,20160112,,,100,routine
488782,20130927,,,96,routine
488782,20130115,,,95,routine
488782,20150324,,,95,routine
488782,20140922,,,90,routine
488782,20131007,,,,followup
488782,20160112,,,96,routine
99793,20120911,,,95,routine
99793,20110913,,,94,routine
99793,20151210,,,98,routine
99793,20141205,,,96,routine
99793,20131118,,,100,routine
99793,20160112,,,,followup
226592,20130822,,,98,routine
226592,20130301,,,96,routine
226592,20120419,,,96,routine
226592,20150218,,,,followup
226592,20150211,,,96,routine
226592,20140407,,,96,routine
226592,20160112,,,95,routine
500726,20121231,,,98,routine
500726,20120301,,,98,routine
500726,20150305,,,97,routine
500726,20140605,,,98,routine
500726,20130917,,,98,routine
500726,20160112,,,100,routine
63743,20140121,,,91,routine
63743,20130723,,,,followup
63743,20130715,,,100,routine
63743,20140303,,,,followup
63743,20150826,,,92,routine
63743,20141028,,,96,routine
63743,20140304,,,,followup
63743,20160112,,,94,routine
407257,20130115,,,93,routine
407257,20120606,,,93,routine
407257,20150326,,,93,routine
407257,20140924,,,94,routine
407257,20130930,,,95,routine
407257,20160112,,,95,routine
443482,20130627,,,97,routine
443482,20130117,,,96,routine
443482,20120412,,,98,routine
443482,20140211,,,98,routine
443482,20150714,,,,followup
443482,20150710,,,94,routine
443482,20140919,,,94,routine
443482,20160112,,,,followup
443482,20160105,,,96,routine
566213,20150211,,,97,routine
566213,20140801,,,,followup
566213,20140401,,,99,routine
566213,20160112,,,96,routine
280823,20130806,,,96,routine
280823,20130213,,,97,routine
280823,20120822,,,94,routine
280823,20140407,,,97,routine
280823,20150903,,,95,routine
280823,20141110,,,,followup
280823,20141029,,,92,routine
280823,20160112,,,,followup
341576,20130620,,,98,routine
341576,20120907,,,97,routine
341576,20120426,,,98,routine
341576,20150423,,,95,routine
341576,20140930,,,97,routine
341576,20140422,,,96,routine
341576,20160112,,,97,routine
233509,20120608,,,100,routine
233509,20120127,,,100,routine
233509,20150217,,,99,routine
233509,20140402,,,99,routine
233509,20130612,,,98,routine
233509,20160112,,,,followup
233509,20160107,,,98,routine
306247,20130321,,,98,routine
306247,20121101,,,98,routine
306247,20150309,,,97,routine
306247,20140501,,,98,routine
306247,20131125,,,99,routine
306247,20160112,,,98,routine
108548,20131119,,,95,routine
108548,20130325,,,97,routine
108548,20150313,,,99,routine
108548,20140728,,,99,routine
108548,20131216,,,,followup
108548,20160112,,,98,routine
609962,20150310,,,95,routine
609962,20150310,,,96,routine
609962,20160112,,,97,routine
609962,20160112,,,,followup
520620,20131119,,,99,routine
520620,20130725,,,97,routine
520620,20150603,,,100,routine
520620,20140923,,,96,routine
520620,20140512,,,98,routine
520620,20160112,,,99,routine
153733,20150108,,,99,routine
153733,20140128,,,100,routine
153733,20160112,,,99,routine
599745,20140325,,,100,routine
599745,20150815,,,95,routine
599745,20150328,,,99,routine
599745,20141122,,,100,routine
599745,20160112,,,99,routine
332324,20131002,,,,followup
332324,20130830,,,95,routine
332324,20130723,,,,followup
332324,20140610,,,100,routine
332324,20140218,,,98,routine
332324,20150219,,,97,routine
332324,20150529,,,96,routine
332324,20160112,,,98,routine
332324,20160112,,,,followup
159953,20140123,,,,routine
159953,20150206,,,100,routine
159953,20140123,,,100,routine
159953,20160112,,,98,routine
61827,20140113,,,,routine
61827,20140113,,,95,routine
61827,20150604,,,,followup
61827,20150203,,,,followup
61827,20150115,,,90,routine
61827,20160112,,,97,routine
577856,20150211,,,97,routine
577856,20140805,,,95,routine
577856,20140416,,,96,routine
577856,20160112,,,96,routine
580449,20150108,,,99,routine
580449,20150108,,,,followup
580449,20140318,,,100,routine
580449,20160112,,,99,routine
593199,20150219,,,100,routine
593199,20140320,,,96,routine
593199,20130820,,,95,routine
593199,20160112,,,100,routine
406311,20130501,,,99,routine
406311,20140423,,,92,routine
406311,20150923,,,97,routine
406311,20141205,,,97,routine
406311,20140611,,,97,routine
406311,20140611,,,,followup
406311,20160112,,,99,routine
491321,20130725,,,98,routine
491321,20150603,,,97,routine
491321,20140923,,,98,routine
491321,20140313,,,98,routine
491321,20160112,,,99,routine
165592,20140118,,,100,routine
165592,20150306,,,100,routine
165592,20140805,,,98,routine
165592,20140310,,,98,routine
165592,20160112,,,100,routine
973485,20151218,,,95,routine
973485,20160112,,,,followup
454019,20120821,,,95,routine
454019,20120229,,,94,routine
454019,20150226,,,97,routine
454019,20140523,,,99,routine
454019,20130411,,,96,routine
454019,20160111,,,99,routine
207720,20130726,,,100,routine
207720,20130215,,,100,routine
207720,20150616,,,96,routine
207720,20140923,,,97,routine
207720,20140107,,,98,routine
207720,20160111,,,97,routine
162353,20150826,,,98,routine
162353,20141106,,,97,routine
162353,20140122,,,97,routine
162353,20160111,,,94,routine
162353,20130508,,,,followup
162353,20130404,,,93,routine
144796,20140204,,,,followup
144796,20140128,,,96,routine
144796,20130918,,,,followup
144796,20150108,,,100,routine
144796,20150303,,,,followup
144796,20150302,,,,followup
144796,20150219,,,,followup
144796,20160111,,,99,routine
244170,20131031,,,97,routine
244170,20130114,,,100,routine
244170,20120504,,,100,routine
244170,20151214,,,90,routine
244170,20150122,,,98,routine
244170,20140502,,,98,routine
244170,20160111,,,,followup
341723,20130417,,,98,routine
341723,20120716,,,,followup
341723,20141202,,,100,routine
341723,20140516,,,,followup
341723,20131211,,,98,routine
341723,20160111,,,99,routine
435284,20130220,,,90,routine
435284,20130212,,,,followup
435284,20120206,,,90,routine
435284,20140701,,,,followup
435284,20150325,,,95,routine
435284,20140709,,,91,routine
435284,20140709,,,,followup
435284,20140702,,,80,routine
435284,20160111,,,95,routine
339047,20150107,,,,followup
339047,20141230,,,,followup
339047,20140722,,,,followup
339047,20150211,,,90,routine
339047,20151229,,,90,routine
339047,20150722,,,,followup
339047,20150708,,,,followup
339047,20160111,,,,followup
339047,20130625,,,96,routine
339047,20130625,,,,followup
339047,20130618,,,80,routine
339047,20120717,,,,followup
416399,20131125,,,96,routine
416399,20130703,,,94,routine
416399,20121126,,,,followup
416399,20140522,,,92,routine
416399,20150210,,,,followup
416399,20150204,,,94,routine
416399,20140528,,,,followup
416399,20160111,,,91,routine
383119,20130717,,,92,routine
383119,20120913,,,,followup
383119,20120615,,,95,routine
383119,20150106,,,95,routine
383119,20140430,,,90,routine
383119,20150325,,,,routine
383119,20150326,,,,followup
383119,20150409,,,98,routine
383119,20150409,,,,followup
383119,20160111,,,94,routine
585440,20150223,,,99,routine
585440,20140212,,,100,routine
585440,20130321,,,96,routine
585440,20160111,,,100,routine
259591,20130726,,,,followup
259591,20130717,,,93,routine
259591,20150225,,,98,routine
259591,20140609,,,98,routine
259591,20130820,,,,followup
259591,20160111,,,96,routine
414460,20130716,,,98,routine
414460,20121011,,,99,routine
414460,20120427,,,98,routine
414460,20150403,,,98,routine
414460,20141017,,,98,routine
414460,20160111,,,91,routine
250520,20131118,,,98,routine
250520,20140612,,,93,routine
250520,20150408,,,,followup
250520,20150224,,,93,routine
250520,20140813,,,,followup
250520,20160111,,,,followup
250520,20160107,,,92,routine
609451,20150306,,,,followup
609451,20150805,,,96,routine
609451,20150325,,,,followup
609451,20150323,,,,followup
609451,20160111,,,97,routine
610657,20150320,,,97,routine
610657,20160111,,,100,routine
587841,20150109,,,95,routine
587841,20140131,,,98,routine
587841,20160111,,,100,routine
207678,20131023,,,94,routine
207678,20130815,,,100,routine
207678,20150529,,,97,routine
207678,20140919,,,93,routine
207678,20140107,,,,followup
207678,20160111,,,97,routine
558716,20150205,,,100,routine
558716,20140610,,,100,routine
558716,20140505,,,99,routine
558716,20160111,,,100,routine
417568,20130612,,,98,routine
417568,20120806,,,,routine
417568,20120214,,,,routine
417568,20150108,,,97,routine
417568,20141203,,,98,routine
417568,20140411,,,97,routine
417568,20160108,,,97,routine
